threshold,tp,fp,fn,tn,precision,recall,f1,accuracy,tpr,tnr,fpr,tag
0.9666666666666668,0,0,8605,39255,0.0,0.0,0.0,0.8202047638946929,0.0,1.0,0.0,CentralWest_Mid
1.0,0,0,8605,39255,0.0,0.0,0.0,0.8202047638946929,0.0,1.0,0.0,CentralWest_Mid
0.0,9102,41337,0,0,0.1804555998334622,1.0,0.3057389026049277,0.1804555998334622,1.0,0.0,1.0,CentralWest_Mid+South_COMBINED
0.0333333333333333,8867,28344,235,12993,0.238289753030018,0.9741814985717424,0.38291624381923,0.4333947937112155,0.9741814985717424,0.3143188910661151,0.6856811089338849,CentralWest_Mid+South_COMBINED
0.0666666666666666,8137,20752,965,20585,0.2816643012911489,0.8939793451988574,0.4283646126714222,0.569440314042705,0.8939793451988574,0.4979800179016377,0.5020199820983623,CentralWest_Mid+South_COMBINED
0.1,6822,14997,2280,26340,0.3126632751271827,0.7495056031641397,0.4412535170272629,0.6574674359126866,0.7495056031641397,0.6372015385731911,0.3627984614268089,CentralWest_Mid+South_COMBINED
0.1333333333333333,5385,10069,3717,31268,0.3484534748285233,0.5916282135794331,0.438589346799153,0.726679751779377,0.5916282135794331,0.7564167694801268,0.2435832305198732,CentralWest_Mid+South_COMBINED
0.1666666666666666,3834,6494,5268,34843,0.3712238574748257,0.4212261041529334,0.3946474523932063,0.7668074307579452,0.4212261041529334,0.8429010329728814,0.1570989670271185,CentralWest_Mid+South_COMBINED
0.2,2621,3976,6481,37361,0.3973018038502349,0.2879586903977147,0.3339066182559398,0.7926802672535141,0.2879586903977147,0.9038149841546316,0.0961850158453685,CentralWest_Mid+South_COMBINED
0.2333333333333333,1863,2584,7239,38753,0.4189341128850911,0.2046802900461437,0.2750018451546239,0.8052499058268403,0.2046802900461437,0.9374894162614608,0.0625105837385393,CentralWest_Mid+South_COMBINED
0.2666666666666666,1450,1755,7652,39582,0.4524180967238689,0.1593056471105251,0.2356382546518242,0.8134974920200638,0.1593056471105251,0.9575440888308296,0.0424559111691704,CentralWest_Mid+South_COMBINED
0.3,1163,1133,7939,40204,0.5065331010452961,0.1277741155789936,0.2040708896297595,0.8201391780170106,0.1277741155789936,0.97259114110845,0.0274088588915499,CentralWest_Mid+South_COMBINED
0.3333333333333333,854,755,8248,40582,0.5307644499689248,0.0938255328499231,0.1594622350854261,0.8215071670730982,0.0938255328499231,0.9817354912064252,0.0182645087935747,CentralWest_Mid+South_COMBINED
0.3666666666666666,602,498,8500,40839,0.5472727272727272,0.066139310041749,0.118016075279357,0.8216062967148436,0.066139310041749,0.9879526816169534,0.0120473183830466,CentralWest_Mid+South_COMBINED
0.4,412,276,8690,41061,0.5988372093023255,0.045264776972094,0.084167517875383,0.8222407264220147,0.045264776972094,0.9933231729443356,0.0066768270556644,CentralWest_Mid+South_COMBINED
0.4333333333333333,248,149,8854,41188,0.6246851385390428,0.027246758954076,0.0522160227392357,0.8215071670730982,0.027246758954076,0.9963954810460364,0.0036045189539637,CentralWest_Mid+South_COMBINED
0.4666666666666667,118,80,8984,41257,0.5959595959595959,0.012964183695891,0.0253763440860215,0.8202977854438034,0.012964183695891,0.9980646878099524,0.0019353121900476,CentralWest_Mid+South_COMBINED
0.5,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.5333333333333333,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.5666666666666667,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.6,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.6333333333333333,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.6666666666666666,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.7,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.7333333333333333,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.7666666666666666,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.8,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.8333333333333334,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.8666666666666667,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.9,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.9333333333333332,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.9666666666666668,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
1.0,0,0,9102,41337,0.0,0.0,0.0,0.8195444001665378,0.0,1.0,0.0,CentralWest_Mid+South_COMBINED
0.0,3626,21245,0,0,0.1457922882071489,1.0,0.2544829280275116,0.1457922882071489,1.0,0.0,1.0,CentralWest_North
0.0333333333333333,3617,19785,9,1460,0.1545594393641569,0.9975179260893546,0.2676483646588723,0.2041333279723372,0.9975179260893546,0.0687220522475876,0.9312779477524123,CentralWest_North
0.0666666666666666,3278,13322,348,7923,0.1974698795180723,0.9040264754550468,0.3241372490853357,0.4503638776084596,0.9040264754550468,0.3729348081901624,0.6270651918098377,CentralWest_North
0.1,2122,6344,1504,14901,0.2506496574533428,0.5852178709321566,0.3509758518028448,0.6844517711390776,0.5852178709321566,0.7013885620145917,0.2986114379854083,CentralWest_North
0.1333333333333333,1011,2593,2615,18652,0.2805216426193119,0.2788196359624931,0.2796680497925311,0.7905994933858711,0.2788196359624931,0.8779477524123324,0.1220522475876676,CentralWest_North
0.1666666666666666,413,1021,3213,20224,0.2880055788005579,0.1138996138996139,0.1632411067193676,0.8297615696996502,0.1138996138996139,0.9519416333254884,0.0480583666745116,CentralWest_North
0.2,184,345,3442,20900,0.3478260869565217,0.0507446221731936,0.0885679903730445,0.8477343090346187,0.0507446221731936,0.9837608849140974,0.0162391150859025,CentralWest_North
0.2333333333333333,66,114,3560,21131,0.3666666666666666,0.0182018753447324,0.0346820809248554,0.8522777532065458,0.0182018753447324,0.9946340315368322,0.0053659684631678,CentralWest_North
0.2666666666666666,17,16,3609,21229,0.5151515151515151,0.0046883618312189,0.0092921563268652,0.8542479192633992,0.0046883618312189,0.9992468816192044,0.0007531183807954,CentralWest_North
0.3,2,3,3624,21242,0.4,0.0005515719801434,0.0011016248967226,0.854167504322303,0.0005515719801434,0.9998587903036008,0.0001412096963991,CentralWest_North
0.3333333333333333,0,1,3626,21244,0.0,0.0,0.0,0.854167504322303,0.0,0.9999529301012002,4.706989879971758e-05,CentralWest_North
0.3666666666666666,0,1,3626,21244,0.0,0.0,0.0,0.854167504322303,0.0,0.9999529301012002,4.706989879971758e-05,CentralWest_North
0.4,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.4333333333333333,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.4666666666666667,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.5,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.5333333333333333,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.5666666666666667,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.6,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.6333333333333333,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.6666666666666666,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.7,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.7333333333333333,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.7666666666666666,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.8,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.8333333333333334,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.8666666666666667,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.9,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.9333333333333332,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.9666666666666668,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
1.0,0,0,3626,21245,0.0,0.0,0.0,0.8542077117928512,0.0,1.0,0.0,CentralWest_North
0.0,484,2095,0,0,0.1876696393951143,1.0,0.3160300359125041,0.1876696393951143,1.0,0.0,1.0,CentralWest_South
0.0333333333333333,484,1972,0,123,0.1970684039087948,1.0,0.3292517006802721,0.2353625436215587,1.0,0.0587112171837708,0.9412887828162292,CentralWest_South
0.0666666666666666,415,1440,69,655,0.2237196765498652,0.8574380165289256,0.3548525010688328,0.4148894920511826,0.8574380165289256,0.3126491646778043,0.6873508353221957,CentralWest_South
0.1,223,769,261,1326,0.2247983870967742,0.4607438016528926,0.3021680216802168,0.6006203955021326,0.4607438016528926,0.6329355608591886,0.3670644391408114,CentralWest_South
0.1333333333333333,137,353,347,1742,0.2795918367346939,0.2830578512396694,0.2813141683778234,0.7285769678169833,0.2830578512396694,0.8315035799522673,0.1684964200477327,CentralWest_South
0.1666666666666666,89,112,395,1983,0.4427860696517413,0.1838842975206611,0.2598540145985401,0.8034121752617294,0.1838842975206611,0.9465393794749404,0.0534606205250596,CentralWest_South
0.2,11,11,473,2084,0.5,0.0227272727272727,0.0434782608695652,0.8123303606048856,0.0227272727272727,0.9947494033412888,0.0052505966587112,CentralWest_South
0.2333333333333333,8,1,476,2094,0.8888888888888888,0.0165289256198347,0.0324543610547667,0.8150445909267158,0.0165289256198347,0.9995226730310264,0.0004773269689737,CentralWest_South
0.2666666666666666,1,1,483,2094,0.5,0.0020661157024793,0.0041152263374485,0.8123303606048856,0.0020661157024793,0.9995226730310264,0.0004773269689737,CentralWest_South
0.3,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.3333333333333333,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.3666666666666666,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.4,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.4333333333333333,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.4666666666666667,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.5,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.5333333333333333,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.5666666666666667,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.6,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.6333333333333333,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.6666666666666666,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.7,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.7333333333333333,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.7666666666666666,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.8,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.8333333333333334,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.8666666666666667,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.9,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.9333333333333332,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.9666666666666668,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
1.0,0,0,484,2095,0.0,0.0,0.0,0.8123303606048856,0.0,1.0,0.0,CentralWest_South
0.0,2067,12579,0,0,0.1411306841458418,1.0,0.2473523604379824,0.1411306841458418,1.0,0.0,1.0,Coast_FarNorth
0.0333333333333333,1757,6998,310,5581,0.2006853226727584,0.8500241896468311,0.3247089262613196,0.5010241704219582,0.8500241896468311,0.4436759678829796,0.5563240321170204,Coast_FarNorth
0.0666666666666666,944,2570,1123,10009,0.2686397268070575,0.4567005321722303,0.3382906289195485,0.7478492421138877,0.4567005321722303,0.7956912314174418,0.2043087685825582,Coast_FarNorth
0.1,561,1162,1506,11417,0.3255948926291352,0.2714078374455733,0.296042216358839,0.817834220947699,0.2714078374455733,0.907623817473567,0.0923761825264329,Coast_FarNorth
0.1333333333333333,376,699,1691,11880,0.3497674418604651,0.1819061441702951,0.2393380012730744,0.8368155127679913,0.1819061441702951,0.9444311948485572,0.0555688051514428,Coast_FarNorth
0.1666666666666666,273,470,1794,12109,0.3674293405114401,0.1320754716981132,0.194306049822064,0.8454185443124402,0.1320754716981132,0.9626361395977424,0.0373638604022577,Coast_FarNorth
0.2,195,329,1872,12250,0.3721374045801526,0.0943396226415094,0.1505210343496719,0.8497200600846647,0.0943396226415094,0.9738452977184195,0.0261547022815804,Coast_FarNorth
0.2333333333333333,153,231,1914,12348,0.3984375,0.0740203193033381,0.1248470012239902,0.8535436296599754,0.0740203193033381,0.9816360601001668,0.018363939899833,Coast_FarNorth
0.2666666666666666,119,167,1948,12412,0.4160839160839161,0.0575713594581519,0.1011474713132171,0.8555919705038918,0.0575713594581519,0.9867239049209,0.0132760950791,Coast_FarNorth
0.3,96,115,1971,12464,0.4549763033175355,0.04644412191582,0.0842844600526778,0.8575720333196777,0.04644412191582,0.9908577788377454,0.0091422211622545,Coast_FarNorth
0.3333333333333333,61,57,2006,12522,0.5169491525423728,0.0295113691340106,0.0558352402745995,0.8591424279666803,0.0295113691340106,0.9954686382065348,0.0045313617934652,Coast_FarNorth
0.3666666666666666,27,28,2040,12551,0.4909090909090909,0.0130624092888243,0.0254476908576814,0.8588010378260276,0.0130624092888243,0.9977740678909294,0.0022259321090706,Coast_FarNorth
0.4,16,13,2051,12566,0.5517241379310345,0.00774068698597,0.015267175572519,0.8590741499385498,0.00774068698597,0.9989665315207886,0.0010334684792113,Coast_FarNorth
0.4333333333333333,10,4,2057,12575,0.7142857142857143,0.0048379293662312,0.0096107640557424,0.8592789840229414,0.0048379293662312,0.9996820096987042,0.0003179903012958,Coast_FarNorth
0.4666666666666667,3,0,2064,12579,1.0,0.0014513788098693,0.0028985507246376,0.8590741499385498,0.0014513788098693,1.0,0.0,Coast_FarNorth
0.5,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.5333333333333333,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.5666666666666667,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.6,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.6333333333333333,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.6666666666666666,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.7,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.7333333333333333,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.7666666666666666,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.8,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.8333333333333334,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.8666666666666667,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.9,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.9333333333333332,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.9666666666666668,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
1.0,0,0,2067,12579,0.0,0.0,0.0,0.8588693158541582,0.0,1.0,0.0,Coast_FarNorth
0.0,5830,24371,0,0,0.1930399655640541,1.0,0.3236102245288779,0.1930399655640541,1.0,0.0,1.0,Coast_Mid
0.0333333333333333,4960,14865,870,9506,0.2501891551071879,0.8507718696397941,0.3866692652504385,0.4789907618953015,0.8507718696397941,0.390053752410652,0.609946247589348,Coast_Mid
0.0666666666666666,3746,8640,2084,15731,0.3024382367188761,0.6425385934819897,0.4112867808519982,0.6449124201185391,0.6425385934819897,0.6454802839440319,0.3545197160559681,Coast_Mid
0.1,2946,5596,2884,18775,0.3448841020838211,0.5053173241852487,0.4099638185360423,0.7192145955431939,0.5053173241852487,0.770382832054491,0.229617167945509,Coast_Mid
